Unnamed: 0,image_url,labels_crops,labels,status
2187,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3d2ddae5-22c4-5437-8a0a-3dd72af18dd5.jpg,"[0, 391, 1000, 942]",stiletto,train
2188,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/96792c7a-fbe5-5315-bd96-6081fdd4e957.jpg,"[150, 6, 840, 1314]",chunky,train
2189,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b98f20f3-3540-5214-b262-f401ba9b594a.jpg,"[125, 16, 683, 1273]",stiletto,train
2190,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6b83c3cb-74d5-5322-a20a-89e3ea388171.jpg,"[5, 136, 300, 327]",chunky,train
2191,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d3c98bb5-d59f-5712-8105-ef302e773eec.jpg,"[87, 389, 140, 474]",not_visible,train
2193,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a1c9bcbb-cd8e-53e0-9a19-460aa28e0c9f.jpg,"[0, 136, 288, 240]",chunky,train
2194,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/02bfd335-60dd-5284-9ae0-070ffb2dac93.jpg,"[27, 37, 249, 368]",wedges,train
2195,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/862b4972-77b3-5be2-b3c5-facf90926c49.jpg,"[199, 265, 457, 404]",kitten,train
2196,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e8d7b98c-74b4-5b39-adc7-583f1950f5e6.jpg,"[71, 18, 527, 360]",kitten,train
2197,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7f0ad8b8-d1af-52c5-ad4d-07e6eb5fce68.jpg,"[62, 50, 479, 471]",wedges,train
2198,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/eec1fa54-f431-5d5e-862b-9244e2a703c0.jpg,"[133, 75, 1409, 1399]",chunky,train
2200,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f700b711-fe3a-5f02-83f1-5bfd284cb401.jpg,"[56, 11, 440, 328]",stiletto,train
2202,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/04db74fa-4831-591f-8290-ede56aee3288.jpg,"[237, 0, 750, 1330]",chunky,train
2203,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/85f0e658-2cff-5325-ba9a-f79c00728060.jpg,"[64, 353, 1453, 1128]",wedges,train
2205,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e8a84cb2-f322-5fda-ac86-09676422118c.jpg,"[49, 12, 167, 238]",chunky,val
2206,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/acd6af36-fecd-5b53-93ae-39f1041b3eae.jpg,"[17, 290, 438, 511]",chunky,train
2207,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9da177ee-d56d-5c3c-a179-6a2d506e0a0b.jpg,"[12, 216, 973, 754]",stiletto,train
2208,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c142fd1e-5418-5e3b-b200-32d8fbfc381f.jpg,"[3, 179, 981, 1135]",chunky,train
2209,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/24d30552-a25f-5da1-994b-b37553aef8c8.jpg,"[8, 263, 566, 793]",not_visible,train
2211,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/46a18e4e-43f4-52eb-bb59-0ecb3f57c849.jpg,"[12, 224, 1000, 1135]",chunky,train
2212,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/657ca627-51a7-5853-8440-2b0894f32caa.jpg,"[0, 490, 1000, 817]",chunky,train
2213,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/625d7db4-2bbd-552a-92c2-6fdb950664f0.jpg,"[12, 272, 1000, 1109]",chunky,train
2214,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7e59cf97-f95f-557b-aa00-3c01d48c82aa.jpg,"[103, 540, 425, 855]",wedges,train
2216,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7eb0cb0a-4ce0-5b91-9bd0-f1dfc0656260.jpg,"[82, 134, 469, 445]",chunky,train
2217,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b5c88683-cde1-5d7f-bdb9-c157cff074e9.jpg,"[15, 123, 632, 618]",stiletto,train
2218,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5aec2b7b-a845-5ad5-a87e-d08e5f25e5f4.jpg,"[56, 163, 301, 291]",chunky,train
2219,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/30fba25a-941f-539f-8c55-58e3d97ebd20.jpg,"[7, 180, 1230, 1323]",wedges,train
2220,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2b4851ae-a26e-53ea-a7eb-4f95c8c7bb0d.jpg,"[87, 74, 415, 241]",cone,train
2221,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/147ce234-349a-5aee-8194-ec906fbc9b07.jpg,"[51, 311, 933, 1003]",stiletto,train
2222,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a602d568-02bc-540e-a5ff-1f3f9d123ad3.jpg,"[56, 203, 573, 556]",chunky,train
2223,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cb7bc873-f1da-5ff9-b922-d146c91d225a.jpg,"[0, 323, 990, 987]",chunky,train
2224,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f37ca5e6-76fb-5127-937e-74a833ea2c7f.jpg,"[294, 357, 536, 816]",not_visible,train
2225,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c1f7081f-7bdb-52fe-8ca9-6fcc6876271d.jpg,"[23, 2, 1147, 589]",chunky,train
2226,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7bfb06d6-d4a2-56e1-a22d-212b16f72a80.jpg,"[0, 266, 1230, 1157]",chunky,train
2227,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/06b28293-9720-5ad8-8b03-ada2c661faf1.jpg,"[5, 3, 186, 87]",chunky,train
2228,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3fab8bbd-42c8-5780-9b26-fa4aefec7f72.jpg,"[0, 230, 994, 1071]",cone,train
2229,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/98a6d945-92fa-53bc-9fb5-c55053090f11.jpg,"[475, 91, 1538, 1341]",stiletto,train
2230,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c012e8a6-a5b8-5486-97cd-91d31d3855ea.jpg,"[8, 23, 303, 291]",chunky,train
2231,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2c2f453b-137b-5367-aee0-77ff4faa2fd5.jpg,"[38, 187, 235, 484]",chunky,train
2232,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9d1a98f2-522a-56a0-b8dc-e5d9beff8e94.jpg,"[7, 13, 162, 162]",stiletto,train
2233,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/050232b2-092e-5afe-89ec-2b0990371e68.jpg,"[0, 115, 1000, 1244]",chunky,train
2234,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fd7bd44c-36f8-5796-a787-16fe7c392227.jpg,"[0, 388, 1000, 1000]",chunky,train
2235,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/48d8ecc5-9382-507e-80ba-549744c18154.jpg,"[0, 346, 1000, 1109]",stiletto,train
2236,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/653fd92f-81f9-5ddb-ad22-2c48960e8768.jpg,"[4, 10, 114, 116]",stiletto,train
2237,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/62a931b6-b376-59a4-a78a-cc7b0b6a994d.jpg,"[16, 112, 550, 467]",chunky,train
2238,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4564d5bd-4341-5c2f-8e8a-071ab4321c3f.jpg,"[10, 681, 1251, 1236]",chunky,train
2239,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ee4be729-9e3b-544a-8792-0d4c8fb9bd76.jpg,"[24, 169, 206, 256]",chunky,train
2240,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f2df0682-f0ec-593d-bf26-43e5dbc2e783.jpg,"[0, 307, 1000, 990]",stiletto,train
2241,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6309820b-93e0-54a2-8f2f-9e72810d3545.jpg,"[48, 487, 962, 801]",chunky,train
2242,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1d0ba943-c98a-5bfd-b8e2-388d4caa8cc9.jpg,"[321, 18, 563, 1043]",chunky,train
2243,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e300f10d-e294-5f4d-b0e1-2544d804e188.jpg,"[48, 554, 909, 1045]",wedges,train
2244,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/357b164c-33cf-5774-93c8-631adb303ec9.jpg,"[151, 161, 1988, 1978]",stiletto,train
2245,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c0ea9480-a2dd-5e7a-9a9b-c3ce09b3efd1.jpg,"[178, 311, 402, 431]",chunky,train
2246,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2e414ea0-7c72-5eaa-9bfa-ac2d2ed60d7e.jpg,"[128, 35, 872, 1289]",stiletto,train
2247,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/31e55514-96ce-54b7-9698-76463f777153.jpg,"[252, 70, 388, 191]",chunky,train
2248,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/599a75b7-c077-500b-9be1-cf919d8a360f.jpg,"[160, 198, 780, 1404]",cone,train
2249,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f8ee8d88-33e0-52ef-b30b-21957e0310aa.jpg,"[259, 307, 915, 788]",stiletto,train
2252,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/66b603ce-2b30-58b5-b016-2dccb422502c.jpg,"[8, 125, 319, 328]",chunky,train
2253,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/270bb3d0-273e-5816-a088-8e1e39a1bc28.jpg,"[8, 131, 341, 321]",chunky,train
2254,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a563d2c6-04dc-5f90-9016-867bee4a50f3.jpg,"[126, 128, 235, 373]",stiletto,train
2255,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a51ea359-6144-511e-8f85-3715a93015b6.jpg,"[6, 30, 216, 103]",chunky,train
2256,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/237a0fc0-c303-570c-88a8-9c4d79b98d43.jpg,"[22, 52, 223, 378]",stiletto,train
2257,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b374e443-fb33-5277-a76e-3989c3b70b51.jpg,"[0, 378, 1000, 1083]",chunky,train
2258,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d9f79145-9636-52d7-9c9d-9859ad240494.jpg,"[22, 150, 981, 1151]",chunky,train
2259,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0e2dd7e4-885f-5d31-860d-f682740f6fa2.jpg,"[55, 365, 899, 1052]",stiletto,train
2260,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/41e9df69-db9d-5f79-9295-0d300d276350.jpg,"[76, 254, 874, 1049]",stiletto,val
2261,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f7cb4f78-f4ae-565c-a290-e667114cfec8.jpg,"[5, 9, 334, 341]",chunky,train
2262,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f2561836-cd9c-546e-b188-52e3020e10a6.jpg,"[9, 227, 971, 1096]",chunky,train
2263,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1824cc6d-0e69-5e5d-91fa-4d2aa257a26e.jpg,"[5, 350, 680, 727]",chunky,train
2264,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/310e3054-42d7-5a56-9564-e3670a3f12e4.jpg,"[672, 57, 1107, 556]",wedges,train
2265,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/92a7a82c-b0bf-5f93-b5be-beeb460346e3.jpg,"[9, 282, 981, 1064]",stiletto,train
2266,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/478e4ff7-b37d-572d-ab88-02097d234a70.jpg,"[12, 63, 358, 393]",stiletto,val
2267,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e2835e07-a36a-5c2d-b6c3-78253fe83c61.jpg,"[19, 332, 415, 578]",chunky,train
2269,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8d15649b-2d4d-58ec-be74-6e878b98af87.jpg,"[52, 547, 885, 1059]",chunky,train
2270,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/08187028-9211-5235-a334-2cb2206d1d3c.jpg,"[8, 7, 249, 111]",stiletto,train
2271,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/39e67575-d027-524a-84eb-5a7dc5af90cb.jpg,"[58, 63, 353, 211]",stiletto,train
2273,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/abc90d96-29ee-5e9d-9bcd-518fb62fac0c.jpg,"[48, 112, 405, 305]",chunky,train
2275,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e9518dba-5c63-5a1f-bac8-b8465515e231.jpg,"[0, 256, 1000, 1080]",chunky,train
2276,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5799f75c-b44a-5643-a402-24e2334ae3d6.jpg,"[11, 5, 155, 168]",stiletto,train
2277,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0538ee30-bdfc-5bc7-8e96-c540f6bd018b.jpg,"[219, 79, 455, 517]",chunky,train
2279,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/25d96c1b-82e9-5430-8e97-eec980094a8f.jpg,"[321, 58, 540, 541]",cone,train
2280,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7925ff5b-5976-55a1-8067-7b7a062b0c33.jpg,"[23, 100, 355, 361]",stiletto,train
2281,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fc4dbac1-823e-5b58-bdbd-457b7bfa65e7.jpg,"[38, 256, 978, 1055]",chunky,train
2282,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9efeda10-aa41-539b-9675-eb29ef73a3df.jpg,"[72, 44, 256, 245]",chunky,train
2284,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0dde0343-42c5-5896-823f-7d6df38b8ca4.jpg,"[111, 14, 349, 118]",wedges,train
2286,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6e8a8095-c159-587c-9764-bfa6bff9fb54.jpg,"[26, 73, 343, 396]",chunky,train
2287,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3318ecad-6cba-534c-9aae-792af862cd9f.jpg,"[26, 138, 358, 346]",stiletto,train
2288,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a83e4d05-8ba2-56e8-be48-bac6acfb6393.jpg,"[57, 39, 408, 306]",chunky,train
2289,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/05c9c275-c3f5-5060-8245-f8240f02d446.jpg,"[12, 311, 997, 1000]",chunky,train
2292,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2b388f15-e9bc-5677-91be-02849a8faaa1.jpg,"[135, 116, 373, 285]",chunky,train
2293,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fa72f7be-20c3-577f-9f88-a1e82ee65f5d.jpg,"[302, 345, 679, 636]",chunky,train
2295,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/299be54f-092f-5eea-afe4-1149090b060a.jpg,"[51, 147, 684, 563]",not_visible,train
2296,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/74f16ad1-c590-5e64-af5a-fc1f4b5260c1.jpg,"[3, 174, 197, 297]",chunky,train
2298,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0ccfcb45-4f43-5ec2-8ce3-ca8b56d71ef9.jpg,"[46, 371, 923, 773]",chunky,train
2299,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b04bce5b-10bd-5a7e-85ec-2e043b577cc3.jpg,"[0, 266, 984, 1035]",chunky,train
2300,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e04b9f76-bf2a-5939-9f35-1b3e5f4d5b9d.jpg,"[34, 1118, 1642, 1755]",chunky,train
2301,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/17b30e62-f646-5a6a-9dfc-3752ed5ed24b.jpg,"[25, 73, 165, 167]",chunky,train
2302,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/cc17d0a9-98c3-5e61-841d-8337ee77858d.jpg,"[179, 11, 471, 356]",not_visible,train
2304,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b37f92c2-0758-5b62-acb5-663e60fbd194.jpg,"[251, 129, 617, 916]",chunky,train
2306,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8fb78713-3a81-5e83-9ec1-727d9e27360a.jpg,"[60, 24, 1085, 794]",chunky,train
2307,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/47f531b5-e126-53f6-bb9b-33ccfa4b7d1b.jpg,"[1, 5, 297, 197]",wedges,train
2308,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f77aad16-9c27-5f0a-a5d8-0d649ec54ab1.jpg,"[38, 10, 906, 1073]",chunky,train
2309,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b9886b80-8acf-5fd1-8953-8c7104438aad.jpg,"[199, 118, 411, 569]",wedges,train
2310,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0e82df44-e103-5140-a375-4af17e819533.jpg,"[8, 22, 206, 190]",wedges,train
2311,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/76b4615b-9bd7-5053-ad43-d3494991d14f.jpg,"[36, 50, 242, 435]",wedges,train
2312,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/c42c6bc2-cda1-5411-bb42-e58c730d1721.jpg,"[243, 0, 721, 1330]",chunky,train
2313,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/946c1072-bb3e-55c2-994a-8d5bfe2c6c6a.jpg,"[19, 111, 360, 310]",cone,train
2314,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d4b800f4-98df-55b9-bc56-d7a8ae1ee5fb.jpg,"[0, 206, 476, 410]",chunky,train
2315,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a415943a-2beb-51f1-a282-0734bbd018c4.jpg,"[34, 612, 475, 1016]",chunky,train
2316,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/362f88db-4113-5acb-a13a-0d4bb0041dcf.jpg,"[2, 101, 348, 297]",wedges,train
2317,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9687a6aa-5393-5537-981e-3a78b68c9d60.jpg,"[6, 122, 435, 358]",not_visible,train
2318,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/41fe7731-23c8-5bc6-be42-1be93e7335e8.jpg,"[34, 262, 1576, 1040]",chunky,train
2319,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2afe3742-66c7-5a26-a787-111482320b14.jpg,"[90, 55, 400, 319]",stiletto,train
2320,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9bc8b0d7-39a7-5a11-b7af-cc8da658c9fc.jpg,"[0, 307, 987, 1064]",wedges,train
2321,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/81960b66-aa1f-56ca-bd8d-bcff774704e2.jpg,"[198, 38, 788, 1285]",chunky,val
2324,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/707b1196-3239-5fa6-adaa-c408fba2b1f3.jpg,"[12, 167, 339, 390]",stiletto,train
2325,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5e2b9c6f-7889-52c3-86e9-4975d94d9fcd.jpg,"[0, 0, 1230, 1301]",wedges,train
2326,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5d816844-2512-570d-8cf9-3076c0097d3d.jpg,"[132, 90, 865, 994]",wedges,val
2327,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3392252f-572c-5e8f-bc8a-b1518169147c.jpg,"[249, 37, 475, 481]",wedges,train
2328,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1f00c2ec-c019-59d4-9faf-f2c5bc56521e.jpg,"[173, 0, 814, 1330]",chunky,train
2329,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/12d5c1dc-6d68-5ba4-bc7b-ddcf185dff9d.jpg,"[13, 27, 279, 232]",chunky,train
2330,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/67a239b8-0108-521a-88aa-42aef7960ed7.jpg,"[6, 169, 955, 1135]",stiletto,train
2331,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6967fd4e-3ac0-5b2f-acd3-0ecabd06720a.jpg,"[486, 1218, 612, 1456]",chunky,train
2332,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6f2c8748-299a-5683-a3ec-f9946205ce07.jpg,"[109, 117, 342, 211]",chunky,train
2333,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b4d96f0c-fa90-5cab-b739-49e8a110688a.jpg,"[17, 66, 355, 347]",chunky,train
2334,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a96ae631-620b-51b7-ac54-c0b7bd2f3ab5.jpg,"[0, 437, 1282, 1100]",wedges,val
2335,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/612daec1-6801-5257-83a7-2abf21c1a032.jpg,"[22, 92, 958, 1205]",chunky,train
2336,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/79021096-757c-5b3d-bf24-3a52def31ee3.jpg,"[83, 0, 406, 425]",chunky,train
2337,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/855cbd00-d944-514a-852f-b88ae89ff5c0.jpg,"[19, 9, 137, 205]",not_visible,train
2338,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/da73a292-b810-5af8-b671-08751f250a94.jpg,"[102, 49, 595, 535]",chunky,train
2339,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9cc6e600-f940-5a3f-8d1d-07b0cc740b6f.jpg,"[195, 51, 753, 1263]",chunky,train
2340,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3c5c8ed6-0b91-5a89-99c4-d29fe378e1c7.jpg,"[335, 393, 663, 622]",cone,train
2341,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/02382017-221c-5c32-8f0d-f4b23db9699d.jpg,"[101, 7, 220, 407]",stiletto,train
2342,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e2bf55fd-10c9-5749-947d-2fcf8ef5cd99.jpg,"[15, 56, 321, 377]",chunky,train
2343,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6b30faec-2d66-5f3f-b059-5730d2bb187e.jpg,"[365, 19, 1450, 785]",not_visible,train
2344,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8effd78f-a8ec-52a5-8d70-a3d979917f16.jpg,"[230, 6, 788, 1301]",chunky,train
2345,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/61f9c46f-23a3-5e15-a1de-8c0571ed467e.jpg,"[18, 168, 851, 906]",chunky,train
2346,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8cf43e49-4c5c-54f6-8e71-849a67c3a9b8.jpg,"[10, 38, 340, 349]",stiletto,train
2347,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b3199e5b-0af2-5782-a755-4fc6bfb03936.jpg,"[66, 18, 224, 154]",not_visible,train
2348,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8e9b8146-b60e-5152-8468-8e599a8dcb9e.jpg,"[119, 87, 279, 248]",wedges,train
2349,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bf25cd5b-5de8-5c68-8ea0-161632c751ba.jpg,"[15, 206, 286, 366]",not_visible,train
2350,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/eb2d910a-0880-506d-9f82-41aa25abd4c8.jpg,"[28, 169, 438, 426]",kitten,train
2351,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b81ad051-bb40-5a17-b9b3-361589dee407.jpg,"[377, 2, 409, 66]",not_visible,train
2353,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ba0f48ea-60bf-559e-87b2-3288f2d542fb.jpg,"[35, 69, 360, 403]",chunky,train
2354,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/858faf06-4187-5c5d-9828-347c2fad84b6.jpg,"[126, 32, 621, 586]",not_visible,train
2355,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/901bc7c6-41bb-5f56-8881-f2f8ae3e980c.jpg,"[69, 65, 213, 190]",not_visible,train
2357,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b3e0472c-1d07-5c08-85da-d667bd990c5e.jpg,"[0, 89, 1000, 1202]",chunky,train
2358,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/57f7be31-79ee-59c4-9895-c6e671095a1d.jpg,"[0, 189, 854, 1077]",stiletto,train
2359,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/19f88027-5233-5879-af97-5f9a3676659e.jpg,"[33, 49, 432, 425]",chunky,train
2360,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bbe2e551-7984-573d-8fb6-8bea102d2d47.jpg,"[49, 0, 284, 403]",wedges,train
2361,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/85c4ead4-48cf-5761-b4f3-edf2f53e394c.jpg,"[16, 234, 192, 307]",chunky,val
2362,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e6aa1bfa-5a68-51b2-87c3-446a988204ad.jpg,"[25, 162, 338, 378]",chunky,val
2363,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0c47f821-26df-5c17-abbc-8cf8093557c4.jpg,"[17, 85, 593, 561]",chunky,train
2364,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/63e34712-e7d6-55a3-9cb7-7d8c45d93ae7.jpg,"[13, 38, 205, 129]",chunky,train
2365,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6b86db24-5034-5e3c-bcde-2b44af9e880a.jpg,"[33, 225, 321, 379]",not_visible,train
