image_name,image_url,img_path_old,labels,labels_crops,source,img_path,status
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9b42b82d-8315-57b3-8643-1052188d39ef.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/b9a6cd9b-4cd8-5be2-9578-4fd7cf878c54.jpg,Shift_Sack,"[375, 0, 804, 865]",,/ofs/images/gen_images/cae1218d-6faf-5b1f-9563-4fbba5ccf78c.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7609569f-7cdc-5d10-a568-5291e548c465.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/erkek-cinsindeki-hormon-sorunu_704988.jpg,Sheath,"[176, 118, 298, 390]",,/ofs/images/gen_images/d755d31b-8a87-59b6-a48a-4f651a46858f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f636915b-062d-5b06-8a20-688dbe860562.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/8dab2a1b-dfb8-55e3-8829-94f3d2b3c437.jpg,A-Line,"[335, 0, 858, 1337]",,/ofs/images/gen_images/46e9adb5-ba83-55f7-b81f-9c5fbeb527e4.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4625eae0-e8a2-5830-8642-8e4ef50a148a.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1c79d6fe-6798-5712-9fa0-824251e19b65.jpg,Column,"[63, 10, 120, 218]",,/ofs/images/gen_images/2411580a-3059-5478-bb4c-b0f82770ade0.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d535c673-c843-57f8-9727-28ea8ba6b6f6.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/12020468_9960268_480.jpg,Shift_Sack,"[146, 3, 336, 436]",,/ofs/images/gen_images/936a226a-5424-5e3f-844a-b02b28996cf3.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e094f472-8a19-5f31-8543-de76eeee2102.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1411344652_RLLZ_1.jpg,Shift_Sack,"[280, 5, 581, 695]",,/ofs/images/gen_images/96c9f9aa-9b30-53e1-a0bf-3d39ea594e9c.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f4fab1dd-6775-5937-be0c-67056349334a.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1005_black_edit3_cut-.jpg,Sheath,"[807, 167, 1650, 1921]",,/ofs/images/gen_images/1a2e09c0-9d1c-5928-aae0-ef00f0d64dc6.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/79b3ad8f-0163-5629-a4ce-a84717ff3e67.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/14465778.jpg,A-Line,"[52, 0, 335, 688]",,/ofs/images/gen_images/a68b05ee-3396-5013-92e8-30866919ef27.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f40ae498-800f-583a-ba0b-e279fb08714c.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/74_ruelala_F1370BA1-7018-4858-80BC-D21CC01B9166.jpg,Shift_Sack,"[342, 72, 698, 777]",,/ofs/images/gen_images/900eb741-eb54-5119-a8e5-53e6add8d519.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/481ef1ce-45be-59c3-9363-e514a8e7dc6e.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/24576479.jpg,Shift_Sack,"[0, 54, 363, 886]",,/ofs/images/gen_images/98df28ce-a6fc-58e1-8c13-7e778dbd01af.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e3a8e283-103d-592c-9e23-4f1addd21c8d.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/House-of-Fraser-e1426876048319.jpg,A-Line_FitFlare,"[93, 198, 416, 715]",,/ofs/images/gen_images/48371507-532a-5e86-8db5-d4d3efa17490.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/db724eb6-ba3d-5f55-acb2-8d24d53db709.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/f80f50f4-1586-5bd2-a404-15e34126e458.jpg,Column,"[101, 11, 199, 439]",,/ofs/images/gen_images/9a97cd00-9c40-5bb1-aef1-f2e86b60bb07.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6f0dc5c8-216c-548a-9761-73e0ea596268.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/2015-burgundy-satin-lace-party-dresses-short-prom-dresses-long-sleeve-sheer-back-sexy-prom-dresses.jpg,Fit_Flare,"[263, 30, 642, 573]",,/ofs/images/gen_images/b3ed6b9c-ff0c-5b6f-ad07-401e9ccd7689.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9f962142-8a7c-5f5b-adc6-edba88fab562.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1050185847_RLLZ_2.jpg,A-Line_FitFlare,"[277, 41, 584, 659]",,/ofs/images/gen_images/29e2fe4d-fa5d-5d25-b1e4-8070091bca68.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e02836b6-eded-58af-a41c-ac6082a136d0.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/e30d2fa8-89cc-5acc-9dd9-49674455f74e.jpg,A-Line,"[382, 0, 847, 887]",,/ofs/images/gen_images/d76ce860-e0f8-572c-89b9-a6ff39cc044c.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/88dec1a8-78cf-5ed9-a138-de3a9f04cb48.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/14500769.jpg,A-Line_FitFlare,"[89, 7, 555, 915]",,/ofs/images/gen_images/31a717d2-9046-58f6-afe9-4763a8ad4a49.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e338b261-f0d9-5e89-8ef2-de5f5b462a87.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/11801000_8579116_480.jpg,A-Line,"[86, 12, 367, 549]",,/ofs/images/gen_images/e059a295-5ceb-5f8a-9713-114d5332d04c.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/bd66a658-b794-5a85-b8c9-a028f0d2d1fc.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/72dc2907-6596-5a03-ab42-dea5a41c65fa.jpg,Fit_Flare,"[274, 72, 995, 969]",,/ofs/images/gen_images/61bd85d6-fcbe-5c72-9395-8f8e3607a012.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0e85e640-5ad9-5dfe-b0d8-57268a9702c2.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/c104e880-4630-5094-9030-015e417e9dc5.jpg,Column,"[432, 82, 843, 1373]",,/ofs/images/gen_images/0a11e481-2674-575c-9945-cb2d4a6c1a9e.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/00ed0b16-57fe-5400-a658-b9d446211d48.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/b90f30e4-1ba9-5390-b242-cc6f376f4f2c.jpg,A-Line,"[400, 0, 879, 890]",,/ofs/images/gen_images/2ae8243b-cbeb-5490-a976-ccb1ccede8df.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/5d618169-1248-581b-bef3-6e87a4a0e412.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/22763510.jpg,Shift_Sack,"[52, 57, 415, 812]",,/ofs/images/gen_images/040b2841-4bfa-5542-951a-ac56d55de5ee.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/50949d6b-cadd-5e42-8a40-2a2f0ae6652e.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1452942174_RLLZ_1.jpg,Column,"[285, 44, 568, 1046]",,/ofs/images/gen_images/0d7433b8-804c-5133-a1c8-73ea4c609399.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c50ac2e6-583b-5a3c-a344-2b60a81c95df.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/10903870.jpg,A-Line_FitFlare,"[50, 35, 406, 875]",,/ofs/images/gen_images/455a7c64-bb3f-53c4-b15a-9bf4f7f9e609.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b137a837-79ea-5d0f-9621-8f885e39db5c.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/20729913.jpg,Sheath,"[63, 20, 456, 756]",,/ofs/images/gen_images/4b3ff0f1-95f6-5bc0-9cc5-e371e90f412d.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cd73f7e0-115f-538d-a2c0-28f923514bf8.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/41501713-7697-510f-9496-40db22c45c9d.jpg,Sheath,"[396, 39, 807, 933]",,/ofs/images/gen_images/2d276ccc-bbcd-56e1-a30f-b104fcea3353.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/73c61ba6-76b1-50ed-a0bd-fc65428ff642.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/08425fbb-8ca2-5c55-897b-4cf8336da2f8.jpg,A-Line_FitFlare,"[266, 28, 1135, 1489]",,/ofs/images/gen_images/4d4d3b8d-6eb8-5e99-9bb8-3a0b1a3df158.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/5f59a530-c31d-5d7b-a414-dc8ae7db9c6d.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/vb1646_600x.jpg,Fit_Flare,"[28, 0, 563, 798]",,/ofs/images/gen_images/aab8d20d-9309-5ada-a757-f561b188d4cf.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/08e38c64-6de4-53ee-81a3-a6470c317d9a.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/5820eec3-dddb-5e27-93f8-2efb6a26c220.jpg,A-Line,"[414, 64, 814, 901]",,/ofs/images/gen_images/064cd3a6-8902-59e3-a79e-069479fd7609.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/69cbe590-06f0-5db4-9263-f606e77eade8.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/63334f90-483c-5469-b85c-63e5d41d43dc.jpg,A-Line_FitFlare,"[248, 111, 987, 1406]",,/ofs/images/gen_images/b30d742e-79bc-5cd5-97f6-30bb41bdaed6.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/941a93f6-ccec-5831-8b97-f337da995d6c.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/13247130.jpg,Shift_Sack,"[38, 77, 438, 862]",,/ofs/images/gen_images/f7f1b707-17c5-5b51-9a31-350baf32659d.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/901c1204-aaf0-5fd2-a67e-2ed7ed08b744.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1050142281_RLLZ_1.jpg,Shift_Sack,"[275, 57, 576, 623]",,/ofs/images/gen_images/a6b1636b-a5a9-5c85-92dc-d22dedb2ddfa.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/32033aa8-130c-54fd-ae1a-3bad4b59bc3d.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/24438636.jpg,Mermaid_Trumpet,"[60, 20, 387, 1043]",,/ofs/images/gen_images/c73186e9-025a-5070-94b5-8122186f768a.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9ebb6d2b-933d-5e32-8a09-dd6922407c0f.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23409144.jpg,Shift_Sack,"[0, 48, 342, 802]",,/ofs/images/gen_images/59292297-0ee1-5366-9571-cdb9ab34a10f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7c491774-fdf4-5e48-bca0-53080bc81b1d.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/2220cf4a-3456-569f-af64-39775edbd894.jpg,Sheath,"[389, 36, 814, 789]",,/ofs/images/gen_images/41021a5a-8910-5574-b1e9-586d1755176c.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0bf5ece0-977e-5959-99a8-f3a55a0b25e8.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1411218863_RLLZ_2.jpg,Shift_Sack,"[282, 38, 565, 687]",,/ofs/images/gen_images/9489097e-c32a-5b06-a6c0-699faa5adbcc.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b8a3f911-13c9-5f2a-922f-011a924ece5e.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/20348821.jpg,A-Line,"[47, 44, 443, 760]",,/ofs/images/gen_images/49be5b79-b911-5cbf-a95d-f5d68be12ab4.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/534a686c-a900-5340-820e-446239ff2ba5.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/e5210830-893f-5744-a3dd-b0dc786b004c.jpg,Sheath,"[439, 100, 814, 858]",,/ofs/images/gen_images/01b4090b-7a94-56f5-a59c-cfeb9bf0a999.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/8b833cc5-deb0-527e-9a65-abed46fd0620.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/11816806_8815059_480.jpg,Column,"[164, 20, 312, 600]",,/ofs/images/gen_images/bb84bc1f-66ca-5603-9b9d-23480fb8e6e2.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/77f84eb2-e923-5683-965c-eadb8656d093.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23828386.jpg,Shift_Sack,"[33, 73, 426, 786]",,/ofs/images/gen_images/92034c8b-d0a8-56f2-b67a-5ea53883bca0.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/79bd842c-8188-5508-8b45-1f721b9e9598.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/016d16be-3bb0-58d9-b649-5421dd2a42e7.jpg,Shift_Sack,"[107, 0, 452, 837]",,/ofs/images/gen_images/3cd45a29-b8c6-52c0-8eaf-6ade52bbc341.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/72ebccc6-752e-530a-8a08-86ea3d06237a.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/24175117.jpg,Sheath,"[43, 27, 289, 732]",,/ofs/images/gen_images/014681c5-0c87-5eee-aec9-f705d01e4fd4.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1970d800-eb42-5a03-8836-38eccb507047.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/309d8c31-35d3-5076-9bbf-9f64d797c963.jpg,A-Line,"[338, 64, 879, 1427]",,/ofs/images/gen_images/fc209761-ceca-55a9-8896-5b0280f48dfa.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/35e7b805-6de0-5155-8401-7111f7649583.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/mermaid-tail-high-neck-wedding-dress-online-mermaid-tail-high.jpg,Mermaid_Trumpet,"[66, 0, 754, 1962]",,/ofs/images/gen_images/8a32092e-7585-5d35-a472-ebe8cafab787.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/73d6cb23-a1c5-5a59-b84b-57d521d17eac.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/64_macys_D45EDD7161D811E7ED2FD75C32C11720D8DEEAC9.jpg,Fit_Flare,"[12, 37, 165, 265]",,/ofs/images/gen_images/17af46ab-e28a-5c41-8e8b-ac86109cb68d.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d3b1997a-91f2-52c9-a792-fc62e46f153a.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/7d223b723139cd08d92b45e3404060f7.jpg,Sheath,"[199, 2, 435, 649]",,/ofs/images/gen_images/95fef790-747d-522f-b123-bf435c01da3f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9284d961-d7af-5e65-9e58-5a37c2f2df6d.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/11860514_8820247_480.jpg,Sheath,"[67, 0, 410, 638]",,/ofs/images/gen_images/7b2cefcf-739b-5b29-8ebe-3dab3b75d254.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e86c74c6-92c8-50f2-ac7b-19b2ac850d69.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/12001223_9324997_480.jpg,Shift_Sack,"[126, 7, 367, 603]",,/ofs/images/gen_images/edf7d9ce-9aab-5b2e-b721-f87f6ee6f268.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0194b141-99bd-58ca-9a80-05b50509af4b.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/24164890.jpg,A-Line,"[62, 4, 380, 732]",,/ofs/images/gen_images/c659ceaf-f186-5b47-8501-1aade10bc81e.jpg,val
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ccbf34b4-eb89-5e38-a578-bef7b868b62d.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/14083431.jpg,Column,"[162, 32, 416, 1010]",,/ofs/images/gen_images/a7fa0a9a-5eb0-54ec-a74d-4d7397865808.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/5bf02302-1adc-56ba-95dc-5a95457a613b.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/23792352.jpg,Mermaid_Trumpet,"[33, 22, 416, 1030]",,/ofs/images/gen_images/05e35f0e-52ef-5fcc-95e1-791bc165e5c7.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/891712fc-c266-5124-b0d2-a91cb754d4e8.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/12139521_10130167_480.jpg,A-Line_FitFlare,"[150, 15, 332, 623]",,/ofs/images/gen_images/d1b397a3-1456-54c6-bc3d-e97e8dfcbfe5.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f4212b1d-cc41-5ade-b8e8-e287e2a821f9.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/20981546.jpg,Mermaid_Trumpet,"[48, 29, 409, 1010]",,/ofs/images/gen_images/686867e6-5b36-5b21-80c7-bcae5ab9a909.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0f0a9f68-8306-5e81-ae02-25d52552afc4.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/54a3a27a-cebe-5fa8-9a5e-b5086eb99490.jpg,A-Line,"[447, 97, 858, 854]",,/ofs/images/gen_images/ac36f212-1d6c-5442-b3a5-517eed784990.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ed22b11f-7cd2-58ef-a081-2d8cd9b47cda.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/22381343.jpg,Fit_Flare,"[121, 45, 462, 835]",,/ofs/images/gen_images/762f2af1-54d8-5aaf-a334-9f531abe381f.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/05ef892b-ebe7-5243-96ff-95c97d30f04c.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/7babd6f6-182d-592d-93e6-b4206280bebe.jpg,A-Line,"[320, 21, 811, 1013]",,/ofs/images/gen_images/200e41a2-6e79-5bee-99dd-c12fe3878f8d.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cc7ab4d1-2d67-5750-88d8-8d2079130454.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/97eaf088-ceae-5b11-9442-bb5a294e0bd9.jpg,A-Line_FitFlare,"[352, 56, 762, 1038]",,/ofs/images/gen_images/b40f1961-1207-5670-b62d-0e9115d635ce.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9dc6502d-2d7e-5193-a188-345e73a43b0b.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/8c1af2ef-8b59-570b-878d-efa2e32315a1.jpg,Column,"[2, 12, 203, 867]",,/ofs/images/gen_images/cac80de0-5956-5291-88ef-73d4f9e33861.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6337b110-58dd-5bd3-9fdb-6c84c2816639.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/1411920782_RLLZ_1.jpg,Shift_Sack,"[270, 57, 599, 641]",,/ofs/images/gen_images/9a4cff5c-ff51-5149-9342-bc054d046e00.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6efbb265-e8e2-5cd7-bd97-bc3620e94d14.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/cute-homecoming-dress.jpg,Fit_Flare,"[40, 80, 977, 1529]",,/ofs/images/gen_images/92b1482f-91ae-5cd6-8abf-3d9b448b09c7.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1dc64fa2-6581-56cf-a298-86511c5bb8ec.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/20170912163325_66528.jpg,Fit_Flare,"[25, 0, 984, 1323]",,/ofs/images/gen_images/eb87ada9-9848-5772-924b-cb2f21219278.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/76d539de-c269-5943-a0f3-d9a2fca7abf6.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/ftf-mandy-bodycon-dress_04737868_297.jpg,Sheath,"[88, 24, 336, 517]",,/ofs/images/gen_images/942eb005-6ef5-557d-ae3b-0522a337e860.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c03dba5b-e266-578e-84c9-b7ed699b7f57.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/67269roy.jpg,Sheath,"[158, 18, 348, 482]",,/ofs/images/gen_images/40cd623c-72c5-54c0-965e-498e5f0cad6c.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ff8b6fe4-28f0-5921-923b-7e986cbe5253.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/10931450.jpg,Sheath,"[73, 25, 373, 865]",,/ofs/images/gen_images/489bda0b-758c-530d-af79-5e467faba0a6.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a0e59b13-bf45-535c-88dd-5d815a439a72.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/c3e7dc28-ca97-5c56-a6c5-11070de04f15.jpg,Sheath,"[400, 54, 825, 933]",,/ofs/images/gen_images/724decc5-eada-582d-9e81-bb112bf40c0a.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cbf33c6d-4d41-5a57-bb46-15c4108760a1.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/f66e0178-7f13-56cc-9ddf-cddc5b0d9cfe.jpg,Sheath,"[411, 46, 800, 923]",,/ofs/images/gen_images/eb283767-278d-5acf-8e33-8be4bde1c49d.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ba56c067-3094-57fa-8f9d-611783191059.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/0f98ae45-a797-58d3-a425-d6809530fca7.jpg,A-Line_FitFlare,"[109, 10, 257, 298]",,/ofs/images/gen_images/6708eccf-4427-585a-b98e-9947ce594ed0.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/8f9e019c-07a9-57c8-88ad-d1b4173d4061.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/file_7ad9c7cfb3_original.jpg,Mermaid_Trumpet,"[471, 32, 675, 778]",,/ofs/images/gen_images/005e992b-8991-5007-98dc-e4fcad6733cf.jpg,train
,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/99fc07af-d64e-558c-b4e1-69f90d72a578.jpg,/mnt/atom/cv/train_hdd/dressstyle/iter0/0_2/loc/images/f2aae121-2185-5c86-a40c-54402d3943b1.jpg,Mermaid_Trumpet,"[328, 18, 915, 1496]",,/ofs/images/gen_images/d94e6c1b-e72c-5fde-818d-7958daf07432.jpg,train
