neckline_loc,labels_crops,neckline_loc_conf,image_name,image_url,img_path,labels,labels_crops_old,status
crewneck,"[402, 131, 896, 678]",0.527857780457,05d8e523-6b18-5806-b121-837f4c83c195.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/6901d01e-5457-5102-a1aa-102710dd86c0.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/05d8e523-6b18-5806-b121-837f4c83c195.jpg,v_neck,"[402, 131, 896, 678]",train
crewneck,"[300, 275, 1056, 1122]",0.703666269779,932fa05a-0962-5b19-a9bb-31ea70ffb4f4.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2f291c2a-fc81-5f0f-bc62-bf83e0ceb04c.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/932fa05a-0962-5b19-a9bb-31ea70ffb4f4.jpg,crewneck,"[300, 275, 1056, 1122]",train
crewneck,"[316, 209, 953, 925]",0.470289945602,bacfa26d-fd59-555e-955e-55d9c4ac3716.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ca38fc25-7470-5a8e-b7ea-e60f848f1ccf.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/bacfa26d-fd59-555e-955e-55d9c4ac3716.jpg,crewneck,"[316, 209, 953, 925]",val
square_neck,"[357, 238, 674, 629]",0.218172445893,8f918f10-ade0-5cd1-8286-057a3616085b.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3c285eb4-12ff-5791-9077-0ab3d8985e72.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/8f918f10-ade0-5cd1-8286-057a3616085b.jpg,crewneck,"[337, 343, 768, 746]",train
square_neck,"[353, 370, 682, 793]",0.210672676563,8f918f10-ade0-5cd1-8286-057a3616085b.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3c285eb4-12ff-5791-9077-0ab3d8985e72.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/8f918f10-ade0-5cd1-8286-057a3616085b.jpg,crewneck,"[337, 343, 768, 746]",train
v_neck,"[444, 98, 1069, 760]",0.646763086319,1acae8c6-d287-54f9-9fde-7db309017ef1.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ec244f81-a21e-534c-b090-a7a83a10a616.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/1acae8c6-d287-54f9-9fde-7db309017ef1.jpg,v_neck,"[444, 98, 1069, 760]",train
crewneck,"[283, 481, 879, 1155]",0.331474661827,c634a84a-758a-56d5-aca8-23fee30af9ab.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/12bba8cd-6293-5cc8-b81c-19e0fa531934.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/c634a84a-758a-56d5-aca8-23fee30af9ab.jpg,boatneck_bateau,"[283, 481, 879, 1155]",train
crewneck,"[398, 201, 859, 678]",0.54876768589,82d27901-f253-55f0-b2ca-1da945abc92f.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bd020842-63e4-589d-89b8-8eef26fc75c8.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/82d27901-f253-55f0-b2ca-1da945abc92f.jpg,crewneck,"[398, 201, 859, 678]",train
crewneck,"[176, 308, 1085, 1110]",0.358069270849,116b8b2c-04e7-5f58-b1e5-9dc648738f49.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/36d3f2e5-0124-5f05-8518-676155d54a90.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/116b8b2c-04e7-5f58-b1e5-9dc648738f49.jpg,v_neck,"[176, 308, 1085, 1110]",train
crewneck,"[234, 205, 1097, 1196]",0.443453967571,76937033-2932-5b38-9856-42130cff094d.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9dd22605-b901-5299-9f76-6bef9f0ac9c0.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/76937033-2932-5b38-9856-42130cff094d.jpg,crewneck,"[300, 57, 1040, 777]",train
crewneck,"[300, 57, 1040, 777]",0.23739682138,76937033-2932-5b38-9856-42130cff094d.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9dd22605-b901-5299-9f76-6bef9f0ac9c0.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/76937033-2932-5b38-9856-42130cff094d.jpg,crewneck,"[300, 57, 1040, 777]",train
crewneck,"[234, 205, 1097, 1196]",0.443453967571,76937033-2932-5b38-9856-42130cff094d.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9dd22605-b901-5299-9f76-6bef9f0ac9c0.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/76937033-2932-5b38-9856-42130cff094d.jpg,crewneck,"[234, 205, 1097, 1196]",train
crewneck,"[300, 57, 1040, 777]",0.23739682138,76937033-2932-5b38-9856-42130cff094d.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9dd22605-b901-5299-9f76-6bef9f0ac9c0.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/76937033-2932-5b38-9856-42130cff094d.jpg,crewneck,"[234, 205, 1097, 1196]",train
crewneck,"[345, 291, 863, 781]",0.398415237665,e15c373c-5786-5a09-b7a4-47122a857a10.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4252a8fe-ffe8-54ff-bae0-03a2342e5647.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/e15c373c-5786-5a09-b7a4-47122a857a10.jpg,crewneck,"[345, 291, 863, 781]",train
v_neck,"[226, 193, 1081, 1159]",0.648738384247,cb333602-d733-58a3-80d0-fcd9ed0d73e2.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f96d6b78-f07b-500f-8cd4-6996a2b379ac.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/cb333602-d733-58a3-80d0-fcd9ed0d73e2.jpg,v_neck,"[226, 193, 1081, 1159]",train
crewneck,"[259, 197, 1032, 978]",0.493175506592,d1c968c6-e217-5233-92ae-74f95b5cbbf1.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/ade16aba-8a85-55a7-8cb6-3e10ca4dd787.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/d1c968c6-e217-5233-92ae-74f95b5cbbf1.jpg,crewneck,"[259, 197, 1032, 978]",train
collared,"[386, 304, 875, 777]",0.335696548223,6652f6b2-d2c6-5aaa-ad61-777ec204a2d1.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5aebf08c-3fb0-51ea-9bb7-04b367219559.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/6652f6b2-d2c6-5aaa-ad61-777ec204a2d1.jpg,v_neck,"[386, 304, 875, 777]",train
crewneck,"[234, 686, 1151, 1685]",0.185774594545,4a2e4557-445d-5caa-8c38-e80c5980e907.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d19f6602-ed2f-5707-b354-8950cdd60e37.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/4a2e4557-445d-5caa-8c38-e80c5980e907.jpg,crewneck,"[234, 686, 1151, 1685]",train
crewneck,"[431, 271, 838, 707]",0.471834480762,090121e6-eaa5-5adf-a04c-9d112452d03a.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/298e6033-997b-5240-abb1-18241bbeca6f.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/090121e6-eaa5-5adf-a04c-9d112452d03a.jpg,crewneck,"[431, 271, 838, 707]",train
crewneck,"[345, 230, 1056, 933]",0.759191274643,18e6a02a-0c14-54d4-a23e-70344421557d.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b845f558-8f30-53f8-a25d-1ae744bfee58.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/18e6a02a-0c14-54d4-a23e-70344421557d.jpg,crewneck,"[345, 230, 1056, 933]",train
v_neck,"[279, 119, 999, 883]",0.416953384876,e1a490a1-416d-56ec-831d-46538c09a8eb.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4fcfeac1-6cc8-54fc-90ee-6113355e8ab7.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/e1a490a1-416d-56ec-831d-46538c09a8eb.jpg,v_neck,"[279, 119, 999, 883]",train
v_neck,"[423, 300, 834, 682]",0.396513074636,29bf8612-200b-5698-9fa8-9f853aa456fe.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/418a3c5d-0ba2-5985-a260-d5a0a316d9dc.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/29bf8612-200b-5698-9fa8-9f853aa456fe.jpg,v_neck,"[423, 300, 834, 682]",train
boatneck_bateau,"[234, 8, 1027, 830]",0.637338995934,24a4f0b3-6f61-5abc-bd53-e95bd985fe1e.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2962247e-f5d6-5849-b05c-4bd5f336f094.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/24a4f0b3-6f61-5abc-bd53-e95bd985fe1e.jpg,v_neck,"[234, 8, 1027, 830]",train
crewneck,"[242, 246, 990, 1040]",0.849927544594,ff551e5b-e1b5-5555-84d4-a6d9c408cba0.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/876acc5d-1573-5ead-99ef-2dc13487faa7.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/ff551e5b-e1b5-5555-84d4-a6d9c408cba0.jpg,crewneck,"[242, 246, 990, 1040]",train
scoop_neck,"[263, 20, 1007, 604]",0.610204935074,0f5e61de-93a1-57de-861c-11dab16d756a.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d282112a-4149-56f8-96f8-d0708f9cba72.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/0f5e61de-93a1-57de-861c-11dab16d756a.jpg,boatneck_bateau,"[263, 20, 1007, 604]",train
off_shoulder,"[370, 349, 859, 789]",0.558487832546,1e581def-138a-5017-9859-25d1b39ef5f9.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0a1672ef-2b78-5ad5-89ca-c63d249ef638.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/1e581def-138a-5017-9859-25d1b39ef5f9.jpg,off_shoulder,"[370, 349, 859, 789]",train
v_neck,"[353, 148, 916, 727]",0.401248574257,529faa3b-8e4f-5fed-a7e4-c27d9807fcd7.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/226877c5-844b-58db-9839-971688e0b43d.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/529faa3b-8e4f-5fed-a7e4-c27d9807fcd7.jpg,crewneck,"[353, 148, 916, 727]",train
crewneck,"[394, 300, 855, 731]",0.555347144604,05aa6080-d24a-5a11-86e0-151ec87804f2.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/2793ce87-81b0-549d-ba61-0404add3892e.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/05aa6080-d24a-5a11-86e0-151ec87804f2.jpg,boatneck_bateau,"[394, 300, 855, 731]",train
collared,"[296, 156, 941, 834]",0.438990861177,3ed283b0-7de3-5072-9e42-6b9fc2ae772c.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/725f6556-1b21-5b31-add1-5cbba7ce51b0.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/3ed283b0-7de3-5072-9e42-6b9fc2ae772c.jpg,hooded,"[296, 156, 941, 834]",train
v_neck,"[378, 148, 900, 678]",0.709779202938,d9836182-882a-57e2-88fb-453ab49f331d.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/f5cb4504-b046-5e25-bf81-6a9ff687b719.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/d9836182-882a-57e2-88fb-453ab49f331d.jpg,v_neck,"[378, 148, 900, 678]",train
v_neck,"[275, 185, 1015, 986]",0.465144366026,5c2382be-bdfa-559f-8521-43c525a7a21f.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b9a71142-c0ac-5b89-904f-e5544ff75ac4.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/5c2382be-bdfa-559f-8521-43c525a7a21f.jpg,crewneck,"[275, 185, 1015, 986]",train
crewneck,"[148, 201, 1060, 1171]",0.789413392544,cee640c3-c09e-5eb9-8110-e407833b3fd7.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/93ff048f-926b-5b8d-be02-970319a40731.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/cee640c3-c09e-5eb9-8110-e407833b3fd7.jpg,crewneck,"[148, 201, 1060, 1171]",train
crewneck,"[234, 28, 1011, 859]",0.558270990849,90d47971-cd5a-527c-8de4-62c349e22717.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/96172bb7-3b63-5a26-99eb-77011c12a71d.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/90d47971-cd5a-527c-8de4-62c349e22717.jpg,crewneck,"[234, 28, 1011, 859]",train
crewneck,"[205, 234, 1052, 1101]",0.875874698162,29bfe4a7-9088-5726-b441-90753fac984b.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4dc7c216-0bfb-5df5-9345-7d7847d4f525.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/29bfe4a7-9088-5726-b441-90753fac984b.jpg,crewneck,"[205, 234, 1052, 1101]",train
boatneck_bateau,"[242, 209, 1052, 1036]",0.469814270735,b3c6b9ed-16a2-5340-9734-e554bb7165f5.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/794b02f5-6a74-54b0-bbfd-3f9e9fcf85f1.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/b3c6b9ed-16a2-5340-9734-e554bb7165f5.jpg,boatneck_bateau,"[242, 209, 1052, 1036]",train
crewneck,"[316, 49, 941, 587]",0.727504730225,08477e40-98fb-547f-a1b5-c4d11beea7b2.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a6e98f24-dbdd-5205-949f-3619db1ae3d5.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/08477e40-98fb-547f-a1b5-c4d11beea7b2.jpg,crewneck,"[316, 49, 941, 587]",train
collared,"[242, 222, 1040, 1085]",0.613143026829,095f5ebd-f648-52b0-9ba8-1e10fa8a13ec.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/43258c34-61a6-57b3-bcd8-3c0091076945.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/095f5ebd-f648-52b0-9ba8-1e10fa8a13ec.jpg,collared,"[242, 222, 1040, 1085]",train
crewneck,"[374, 209, 830, 662]",0.650779724121,f80a5c51-d744-542c-95bd-ce4f4652bdb7.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/1517c99f-835c-51f9-8727-6f1a8753ea49.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/f80a5c51-d744-542c-95bd-ce4f4652bdb7.jpg,scoop_neck,"[374, 209, 830, 662]",train
collared,"[296, 205, 995, 925]",0.443610876799,c03833d1-0b35-5815-8db3-2dd0080e2037.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/b64aac31-ec5f-592e-8099-e9a7b17640bf.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/c03833d1-0b35-5815-8db3-2dd0080e2037.jpg,v_neck,"[296, 205, 995, 925]",train
v_neck,"[275, 189, 966, 937]",0.357893258333,720120fd-ba5d-53cd-8e98-e48cbc2d09e1.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8276a748-b362-51dd-92c9-94c5dc16af3b.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/720120fd-ba5d-53cd-8e98-e48cbc2d09e1.jpg,scoop_neck,"[275, 189, 966, 937]",val
crewneck,"[365, 242, 888, 768]",0.330756485462,7857afaa-ce15-542b-adc2-0251e183cf81.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/4694ab7a-4a47-5e52-b5c6-019b1cb18870.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/7857afaa-ce15-542b-adc2-0251e183cf81.jpg,scoop_neck,"[365, 242, 888, 768]",train
crewneck,"[74, 300, 1212, 1467]",0.320834040642,df81ddbd-231e-5354-bb73-e90545cc94dd.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/414cdce8-52df-58a4-b25f-e78765b86232.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/df81ddbd-231e-5354-bb73-e90545cc94dd.jpg,highneck,"[74, 300, 1212, 1467]",train
crewneck,"[427, 279, 871, 731]",0.417250007391,4a7b8544-8ef5-5bfb-bcde-693f774c32f9.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/0aeeb968-7720-5310-9822-99f424eac0eb.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/4a7b8544-8ef5-5bfb-bcde-693f774c32f9.jpg,crewneck,"[427, 279, 871, 731]",train
v_neck,"[308, 296, 834, 908]",0.65285050869,c7581db2-b6ca-5c0d-b015-ce8fa4c6da74.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/d37b25a1-ffaf-577b-a604-4b5dc0db09e3.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/c7581db2-b6ca-5c0d-b015-ce8fa4c6da74.jpg,v_neck,"[308, 296, 834, 908]",train
crewneck,"[415, 357, 958, 896]",0.591121971607,0287424d-6066-5bac-b6c2-b6a0b9b52652.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e5fa59b2-498b-5b82-ac36-ea6d6733f46e.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/0287424d-6066-5bac-b6c2-b6a0b9b52652.jpg,crewneck,"[415, 357, 958, 896]",val
crewneck,"[452, 296, 809, 678]",0.450835287571,74347ee3-e7e3-5e50-b6d7-a2c17ef1786d.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/9551e03e-af0e-597e-a59f-c843a91853bd.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/74347ee3-e7e3-5e50-b6d7-a2c17ef1786d.jpg,crewneck,"[452, 296, 809, 678]",train
scoop_neck,"[263, 197, 1056, 999]",0.356741338968,5b3c4b2d-6a7e-56c4-b2b2-2ff5a216d4c6.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/96f0df47-c5a8-55c5-a5ac-9c3dc635ef28.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/5b3c4b2d-6a7e-56c4-b2b2-2ff5a216d4c6.jpg,collared,"[263, 197, 1056, 999]",train
crewneck,"[357, 217, 883, 711]",0.712120711803,e6fad016-0f3c-52e3-baa2-63221690d39c.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5e225899-d2d4-5a1e-a1ad-fa84d0267383.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/e6fad016-0f3c-52e3-baa2-63221690d39c.jpg,crewneck,"[357, 217, 883, 711]",train
v_neck,"[345, 135, 1032, 966]",0.349056571722,bddb7736-c269-51a1-a4f2-bf8a0443aefa.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/145cd647-3065-5689-8170-d4f1a483d4db.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/bddb7736-c269-51a1-a4f2-bf8a0443aefa.jpg,crewneck,"[345, 135, 1032, 966]",train
crewneck,"[435, 337, 842, 731]",0.236813306808,dcf9e42c-2bad-5426-9f51-bb4cff591a05.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/a6500e4d-7794-56eb-888b-0a7eafe42fa8.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/dcf9e42c-2bad-5426-9f51-bb4cff591a05.jpg,crewneck,"[435, 337, 842, 731]",train
boatneck_bateau,"[267, 217, 1040, 1015]",0.327571958303,33c61891-1b0a-587c-81c3-48d89456a37f.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/5b7da2f4-a6df-559b-afa2-9b71fbb60837.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/33c61891-1b0a-587c-81c3-48d89456a37f.jpg,crewneck,"[267, 217, 1040, 1015]",train
boatneck_bateau,"[263, 189, 1019, 896]",0.174586713314,0861119f-cff7-5c3b-8bb5-2bda14ec1019.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/3df4b34d-d70a-51a2-b6c9-a8aec4ad59bb.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/0861119f-cff7-5c3b-8bb5-2bda14ec1019.jpg,boatneck_bateau,"[263, 189, 1019, 896]",val
v_neck,"[205, 156, 1106, 1085]",0.715303719044,b5bdf65c-a179-5817-8a69-69a5aa683da6.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/58561269-181a-557b-aecb-6ebcef12e2bd.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/b5bdf65c-a179-5817-8a69-69a5aa683da6.jpg,v_neck,"[205, 156, 1106, 1085]",train
highneck,"[378, 300, 871, 801]",0.322811663151,0415f771-f202-57e4-8e05-594010612f7c.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/56db036f-f8a1-5657-8635-f7d52418c89e.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/0415f771-f202-57e4-8e05-594010612f7c.jpg,highneck,"[378, 300, 871, 801]",train
v_neck,"[304, 217, 990, 916]",0.477028220892,4ce90a89-ceaa-5422-8b4d-8ba305e7ddf7.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/38818a6d-ae9a-52c6-853a-c5f38a59efed.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/4ce90a89-ceaa-5422-8b4d-8ba305e7ddf7.jpg,crewneck,"[304, 217, 990, 916]",train
v_neck,"[131, 304, 986, 1217]",0.603321373463,927705fc-bfda-5187-abf6-981b5b18fb68.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/28781185-3f3c-532d-b77b-24470c72191a.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/927705fc-bfda-5187-abf6-981b5b18fb68.jpg,v_neck,"[131, 304, 986, 1217]",train
one_shoulder,"[390, 217, 883, 666]",0.493337035179,0872ac0d-ce2f-5c70-8171-ae4a6d72328b.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/101ce29c-b55e-54db-96fa-73836003ed75.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/0872ac0d-ce2f-5c70-8171-ae4a6d72328b.jpg,one_shoulder,"[390, 217, 883, 666]",train
v_neck,"[361, 300, 863, 760]",0.299626559019,6b30eee9-346f-596d-b26d-22c5f269fba8.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/7ad6ff18-d4ce-54b9-a972-3b672d04e667.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/6b30eee9-346f-596d-b26d-22c5f269fba8.jpg,crewneck,"[361, 300, 863, 760]",train
crewneck,"[444, 279, 842, 703]",0.612326443195,0dea9678-c1e6-5325-bcb3-dd445eb202e4.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/fcc931ea-04ca-5cf9-a806-1f66c81777c4.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/0dea9678-c1e6-5325-bcb3-dd445eb202e4.jpg,crewneck,"[444, 279, 842, 703]",train
one_shoulder,"[390, 250, 846, 715]",0.550606191158,56ec8ff1-4195-55ed-9a7f-49d0ebf9947b.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e9737253-9af2-5216-b100-a2ab335dc32e.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/56ec8ff1-4195-55ed-9a7f-49d0ebf9947b.jpg,one_shoulder,"[390, 250, 846, 715]",train
crewneck,"[308, 267, 937, 916]",0.368177652359,8ba8e5e0-204f-55fd-8667-80b64bfd901b.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/aa7ea599-a9b9-5ca3-8e47-4c4c6ceeeaae.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/8ba8e5e0-204f-55fd-8667-80b64bfd901b.jpg,boatneck_bateau,"[308, 267, 937, 916]",train
crewneck,"[374, 518, 789, 908]",0.396127432585,9b793484-5aa4-5480-8c32-fcf406c0e46c.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/de89f68c-3fd2-5edb-b178-50b4c111f21e.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/9b793484-5aa4-5480-8c32-fcf406c0e46c.jpg,crewneck,"[374, 518, 789, 908]",train
collared,"[390, 246, 888, 748]",0.635336995125,89aec1cf-5cf9-54b6-bd1c-fe1d5225e0cd.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/e970a18c-ded6-596b-8d6d-89bebb32867d.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/89aec1cf-5cf9-54b6-bd1c-fe1d5225e0cd.jpg,collared,"[390, 246, 888, 748]",train
boatneck_bateau,"[176, 320, 1085, 1381]",0.354652643204,855a11e4-8b5a-561a-b90a-ea24aac320c9.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/22982990-111e-5306-b89e-b64c749d4ae8.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/855a11e4-8b5a-561a-b90a-ea24aac320c9.jpg,crewneck,"[176, 320, 1085, 1381]",val
scoop_neck,"[456, 300, 838, 715]",0.238238587976,1fdbc71c-a98a-5ed3-82b8-dccbcb1e0be5.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/8f89bff1-28bb-5208-95e7-7dabf11b5d67.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/1fdbc71c-a98a-5ed3-82b8-dccbcb1e0be5.jpg,v_neck,"[456, 300, 838, 715]",val
crewneck,"[226, 444, 1077, 1389]",0.565170764923,8b419318-c546-53ac-88c4-8df9417b24e6.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/47301a06-f5f2-55ca-b324-bfc376b4522c.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/8b419318-c546-53ac-88c4-8df9417b24e6.jpg,crewneck,"[226, 444, 1077, 1389]",train
crewneck,"[152, 238, 1155, 1229]",0.705857336521,11e5be2d-ac1c-590e-ab84-24d1d4cc5f0b.jpg,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/images/bbe7927e-a0e0-5b2d-9be4-c031a68338f3.jpg,/mnt/train_hdd4/neckline_milleporte_images_all_feedback/11e5be2d-ac1c-590e-ab84-24d1d4cc5f0b.jpg,crewneck,"[152, 238, 1155, 1229]",train
